KNNRatio,PollPlantFams,PlantNectarTubeDim,PlantFlowerWidth,PlantNectarTubeDepth,PollBodySize,PollTongueLength,Interaction
0.0,0.625,0.125,0.08461538461538462,0.08474576271186442,0.04344370860927152,0.05950354882193372,1
0.4,0.625,0.0,0.3616923076923077,0.0,0.03711920529801325,0.051162030762517234,1
0.0,0.625,0.05,0.5384615384615384,0.1977401129943503,0.03711920529801325,0.051162030762517234,1
0.8,0.625,0.1,0.08461538461538462,0.08474576271186442,0.03711920529801325,0.051162030762517234,1
0.0,0.625,0.1665,0.24153846153846154,0.5378531073446328,0.03711920529801325,0.051162030762517234,1
0.4,0.625,0.0,0.8153846153846154,0.0,0.03711920529801325,0.051162030762517234,1
1.0,0.625,0.0,0.05384615384615385,0.0,0.03711920529801325,0.051162030762517234,1
1.0,0.125,0.0,0.3616923076923077,0.0,0.029392772671982648,0.04089253040194557,1
1.0,0.25,0.094,0.08692307692307692,0.11299435028248588,0.0453910793257,0.15371133452405392,1
0.4,0.25,0.0,0.6923076923076923,0.0,0.0453910793257,0.15371133452405392,1
0.6,0.25,0.0,1.0,0.0,0.016646491942987812,0.023692062391698205,1
0.8,0.25,0.094,0.08692307692307692,0.11299435028248588,0.016646491942987812,0.023692062391698205,1
1.0,0.25,0.0,0.9230769230769231,0.0,0.016646491942987812,0.023692062391698205,1
0.6,0.25,0.0,0.4292307692307692,0.0,0.016646491942987812,0.023692062391698205,1
0.2,0.25,0.0,0.9230769230769231,0.0,0.016646491942987812,0.023692062391698205,1
0.2,0.75,0.44349999999999995,0.22,0.25028248587570623,0.09641831944291801,0.31681619888672335,1
0.2,0.75,0.091,0.06153846153846154,0.23728813559322035,0.09641831944291801,0.31681619888672335,1
0.6,0.75,0.096,0.16923076923076924,0.23502824858757063,0.09641831944291801,0.31681619888672335,1
1.0,0.75,0.0,0.38461538461538464,0.0,0.09641831944291801,0.31681619888672335,1
0.2,0.75,1.0,0.38461538461538464,0.0,0.09641831944291801,0.31681619888672335,1
0.8,0.75,0.1843,0.281,0.4505084745762712,0.09641831944291801,0.31681619888672335,1
0.8,0.75,0.0,0.5384615384615384,0.0,0.09641831944291801,0.31681619888672335,1
0.4,0.375,0.1,0.08461538461538462,0.08474576271186442,0.015629139072847683,0.027486416251224412,1
0.4,0.375,0.639,0.38769230769230767,0.5152542372881356,0.015629139072847683,0.027486416251224412,1
0.8,0.375,0.0,0.6923076923076923,0.0,0.015629139072847683,0.027486416251224412,1
1.0,0.375,0.0,0.9230769230769231,0.0,0.015629139072847683,0.027486416251224412,1
0.6,0.375,0.0,1.0,0.0,0.015629139072847683,0.027486416251224412,1
0.6,0.375,0.3,0.3384615384615385,0.16949152542372883,0.015629139072847683,0.027486416251224412,1
0.6,0.375,0.096,0.16923076923076924,0.23502824858757063,0.015629139072847683,0.027486416251224412,1
1.0,0.125,0.1,0.08461538461538462,0.08474576271186442,0.04508833207741987,0.1340842632943919,1
0.2,0.375,0.3,0.3384615384615385,0.16949152542372883,0.06560428383943179,0.08848602456719243,1
0.8,0.375,0.0,1.0,0.0,0.06560428383943179,0.08848602456719243,1
1.0,0.375,0.0,0.9230769230769231,0.0,0.06560428383943179,0.08848602456719243,1
0.6,0.375,0.639,0.38769230769230767,0.5152542372881356,0.06560428383943179,0.08848602456719243,1
0.4,0.375,0.0,1.0,0.0,0.04802147044428596,0.0655105261945663,1
1.0,0.375,0.1,0.08461538461538462,0.08474576271186442,0.04802147044428596,0.0655105261945663,1
0.2,0.375,0.3,0.3384615384615385,0.16949152542372883,0.04802147044428596,0.0655105261945663,1
0.4,0.375,0.0,0.38461538461538464,0.0,0.04802147044428596,0.0655105261945663,1
0.6,0.375,0.0,1.0,0.0,0.033475923863995234,0.046331495664093655,1
0.8,0.375,0.1,0.08461538461538462,0.08474576271186442,0.033475923863995234,0.046331495664093655,1
0.0,0.375,0.009,0.46153846153846156,0.0711864406779661,0.033475923863995234,0.046331495664093655,1
1.0,0.25,0.0,0.9230769230769231,0.0,0.025298013245033113,0.056816783749059345,1
1.0,0.25,0.094,0.08692307692307692,0.11299435028248588,0.025298013245033113,0.056816783749059345,1
1.0,0.375,0.0,0.9230769230769231,0.0,0.027549668874172185,0.03842773433877993,1
0.4,0.375,0.1,0.08461538461538462,0.08474576271186442,0.027549668874172185,0.03842773433877993,1
0.8,0.375,0.0,0.38461538461538464,0.0,0.027549668874172185,0.03842773433877993,1
0.6,0.625,0.0245,0.5384615384615384,0.327683615819209,0.02903792632593536,0.049818132195891075,1
0.4,0.625,0.0,0.5384615384615384,0.0,0.02903792632593536,0.049818132195891075,1
0.6,0.625,0.096,0.16923076923076924,0.23502824858757063,0.02903792632593536,0.049818132195891075,1
0.6,0.625,0.0,0.9230769230769231,0.0,0.02903792632593536,0.049818132195891075,1
0.8,0.625,0.0,0.6923076923076923,0.0,0.02903792632593536,0.049818132195891075,1
0.4,0.625,0.639,0.38769230769230767,0.5152542372881356,0.02903792632593536,0.049818132195891075,1
1.0,0.125,0.0,0.8153846153846154,0.0,0.0325219258994094,0.04506322375666224,1
0.8,0.25,0.096,0.16923076923076924,0.23502824858757063,0.03907861616373497,0.08625321581080986,1
0.4,0.25,0.0,0.9230769230769231,0.0,0.03907861616373497,0.08625321581080986,1
1.0,0.125,0.1,0.08461538461538462,0.08474576271186442,0.033642384105960266,0.10122493377973305,1
1.0,0.125,0.094,0.08692307692307692,0.11299435028248588,0.033112582781456956,0.0458486324632454,1
1.0,0.25,0.0,0.9230769230769231,0.0,0.01867549668874172,0.0,1
0.4,0.25,0.0,0.9230769230769231,0.0,0.01867549668874172,0.0,1
0.8,0.25,0.0,0.4292307692307692,0.0,0.01867549668874172,0.0,1
0.6,0.25,0.0,1.0,0.0,0.01867549668874172,0.0,1
0.6,0.25,0.0,0.3384615384615385,0.0,0.01867549668874172,0.0,1
0.6,0.25,0.0,0.2876923076923077,0.0,0.01867549668874172,0.0,1
0.4,0.25,0.0,0.8153846153846154,0.0,0.01867549668874172,0.0,1
0.0,0.25,0.0,0.5384615384615384,0.0,0.01867549668874172,0.0,1
0.2,0.25,0.0,0.9230769230769231,0.0,0.03008652190870132,0.04181866429279481,1
1.0,0.25,0.0,0.9230769230769231,0.0,0.03008652190870132,0.04181866429279481,1
1.0,0.25,0.094,0.08692307692307692,0.11299435028248588,0.03008652190870132,0.04181866429279481,1
1.0,0.125,0.0,1.0,0.0,0.0223841059602649,0.03880454795033932,1
1.0,0.125,0.0,0.15384615384615385,0.0,0.062402369199306494,0.08424149920530682,1
1.0,0.125,0.0,0.15384615384615385,0.0,0.017644269218748346,0.0620517069076724,1
0.0,0.375,0.0355,0.11846153846153847,0.8531073446327684,0.027350993377483444,0.0,1
1.0,0.375,0.0,0.9230769230769231,0.0,0.027350993377483444,0.0,1
0.2,0.375,0.0,0.3384615384615385,0.0,0.027350993377483444,0.0,1
0.8,0.375,0.0,0.6923076923076923,0.0,0.027350993377483444,0.0,1
0.6,0.375,0.094,0.08692307692307692,0.11299435028248588,0.027350993377483444,0.0,1
1.0,0.125,0.0,1.0,0.0,0.10450331125827814,0.0,1
1.0,0.375,0.0,0.9230769230769231,0.0,0.024900662251655627,0.05595979933974436,1
0.4,0.375,0.0,0.5384615384615384,0.0,0.024900662251655627,0.05595979933974436,1
0.2,0.375,0.0,0.23076923076923078,0.0,0.024900662251655627,0.05595979933974436,1
0.2,0.5,0.0,0.3616923076923077,0.0,0.033475923863995234,0.046331495664093655,1
0.6,0.5,0.3,0.3384615384615385,0.16949152542372883,0.033475923863995234,0.046331495664093655,1
0.4,0.5,0.0,0.3384615384615385,0.0,0.033475923863995234,0.046331495664093655,1
0.6,0.5,0.0,0.4292307692307692,0.0,0.033475923863995234,0.046331495664093655,1
0.2,0.5,1.0,0.38461538461538464,0.0,0.033475923863995234,0.046331495664093655,1
1.0,0.125,0.1,0.08461538461538462,0.08474576271186442,0.038432450090585164,0.131016005073007,1
1.0,0.125,0.1,0.08461538461538462,0.08474576271186442,0.027019867549668876,0.03771802454652624,1
1.0,0.375,0.0,1.0,0.0,0.04173615530497192,0.07057199714045315,1
1.0,0.375,0.0,0.9230769230769231,0.0,0.04173615530497192,0.07057199714045315,1
0.0,0.375,0.0,0.3384615384615385,0.0,0.04173615530497192,0.07057199714045315,1
0.8,0.375,0.0,0.6923076923076923,0.0,0.04173615530497192,0.07057199714045315,1
0.4,0.375,0.0,0.4292307692307692,0.0,0.04173615530497192,0.07057199714045315,1
0.4,0.375,0.094,0.08692307692307692,0.11299435028248588,0.04173615530497192,0.07057199714045315,1
0.4,0.375,0.34500000000000003,0.38461538461538464,0.8757062146892656,0.04173615530497192,0.07057199714045315,1
0.4,0.375,0.1843,0.281,0.4505084745762712,0.04173615530497192,0.07057199714045315,1
0.6,0.5,0.0,0.5384615384615384,0.0,0.02495268027980212,0.04306981234813922,1
0.8,0.5,0.0,0.9230769230769231,0.0,0.02495268027980212,0.04306981234813922,1
0.8,0.5,0.0,0.6923076923076923,0.0,0.02495268027980212,0.04306981234813922,1
1.0,0.5,0.0245,0.5384615384615384,0.327683615819209,0.02495268027980212,0.04306981234813922,1
0.2,0.5,0.096,0.16923076923076924,0.23502824858757063,0.02495268027980212,0.04306981234813922,1
0.8,0.125,0.0,0.9230769230769231,0.0,0.038698102116693375,0.05324945060115614,1
0.8,0.125,0.0,0.6923076923076923,0.0,0.038698102116693375,0.05324945060115614,1
0.4,0.125,0.0,0.2876923076923077,0.0,0.038698102116693375,0.05324945060115614,1
1.0,0.125,0.0,0.9230769230769231,0.0,0.033475923863995234,0.046331495664093655,1
0.8,0.5,0.0,0.9230769230769231,0.0,0.03386782379209113,0.030969454985739938,1
0.4,0.5,0.0,0.8153846153846154,0.0,0.03386782379209113,0.030969454985739938,1
0.4,0.5,0.1,0.08461538461538462,0.08474576271186442,0.03386782379209113,0.030969454985739938,1
0.4,0.5,0.639,0.38769230769230767,0.5152542372881356,0.03386782379209113,0.030969454985739938,1
0.8,0.5,0.0,0.4292307692307692,0.0,0.03386782379209113,0.030969454985739938,1
0.8,0.5,0.096,0.16923076923076924,0.23502824858757063,0.03386782379209113,0.030969454985739938,1
0.6,0.5,0.0,0.2876923076923077,0.0,0.03386782379209113,0.030969454985739938,1
0.6,0.5,0.0,0.3384615384615385,0.0,0.03386782379209113,0.030969454985739938,1
0.4,0.5,0.639,0.38769230769230767,0.5152542372881356,0.03386782379209113,0.030969454985739938,1
0.2,0.5,0.0,0.05384615384615385,0.0,0.03386782379209113,0.030969454985739938,1
1.0,0.125,0.0,0.9230769230769231,0.0,0.028315589497605428,0.043679216679986685,1
0.8,0.375,0.0,0.9230769230769231,0.0,0.02006266840023351,0.028341719722553515,1
1.0,0.375,0.0,0.6923076923076923,0.0,0.02006266840023351,0.028341719722553515,1
0.4,0.375,0.0245,0.5384615384615384,0.327683615819209,0.02006266840023351,0.028341719722553515,1
0.4,0.375,0.0,0.05384615384615385,0.0,0.02006266840023351,0.028341719722553515,1
1.0,0.125,0.0,0.9230769230769231,0.0,0.034804650922729004,0.048095544154298564,1
0.8,0.125,0.0,0.9230769230769231,0.0,0.01456953642384106,0.020846874688031883,1
0.2,0.125,0.0,0.8153846153846154,0.0,0.01456953642384106,0.020846874688031883,1
1.0,0.375,0.0,0.9230769230769231,0.0,0.054553399703584374,0.041361555138419735,1
0.4,0.375,0.0,0.5384615384615384,0.0,0.054553399703584374,0.041361555138419735,1
0.2,0.375,0.0,0.23076923076923078,0.0,0.054553399703584374,0.041361555138419735,1
0.25,0.125,0.3,0.3384615384615385,0.16949152542372883,0.024830874850881986,0.03477966478130863,1
0.75,0.125,0.125,0.08461538461538462,0.08474576271186442,0.024830874850881986,0.03477966478130863,1
0.8,0.375,0.0,0.9230769230769231,0.0,0.045499372862114834,0.06220399042331249,1
0.0,0.375,0.0,0.25538461538461543,0.0,0.045499372862114834,0.06220399042331249,1
0.2,0.375,0.0,0.8153846153846154,0.0,0.045499372862114834,0.06220399042331249,1
1.0,0.375,0.0,0.6923076923076923,0.0,0.045499372862114834,0.06220399042331249,1
0.2,0.375,0.1,0.08461538461538462,0.08474576271186442,0.045499372862114834,0.06220399042331249,1
0.6,0.375,0.0,1.0,0.0,0.045499372862114834,0.06220399042331249,1
0.2,0.375,0.1843,0.281,0.4505084745762712,0.045499372862114834,0.06220399042331249,1
1.0,0.25,0.0,0.9230769230769231,0.0,0.0367485035529939,0.08130996220555521,1
0.8,0.25,0.0,0.6923076923076923,0.0,0.0367485035529939,0.08130996220555521,1
0.4,0.25,0.34500000000000003,0.38461538461538464,0.8757062146892656,0.0367485035529939,0.08130996220555521,1
1.0,0.25,0.0,1.0,0.0,0.0367485035529939,0.08130996220555521,1
1.0,0.375,0.0,0.9230769230769231,0.0,0.03509933774834437,0.0,1
0.4,0.375,0.639,0.38769230769230767,0.5152542372881356,0.03509933774834437,0.0,1
0.4,0.375,0.0245,0.5384615384615384,0.327683615819209,0.03509933774834437,0.0,1
0.8,0.375,0.0,1.0,0.0,0.03509933774834437,0.0,1
0.8,0.375,0.0,1.0,0.0,0.031788079470198675,0.0,1
0.6,0.375,0.0245,0.5384615384615384,0.327683615819209,0.031788079470198675,0.0,1
1.0,0.375,0.0,0.9230769230769231,0.0,0.031788079470198675,0.0,1
0.2,0.375,0.0,0.26153846153846155,0.0,0.031788079470198675,0.0,1
0.2,0.375,0.0,0.5384615384615384,0.0,0.031788079470198675,0.0,1
0.6,0.625,0.0,0.9230769230769231,0.0,0.022277917884569537,0.07762003222554399,1
0.8,0.625,0.094,0.08692307692307692,0.11299435028248588,0.022277917884569537,0.07762003222554399,1
0.8,0.625,0.0,0.6923076923076923,0.0,0.022277917884569537,0.07762003222554399,1
0.6,0.625,0.096,0.16923076923076924,0.23502824858757063,0.022277917884569537,0.07762003222554399,1
0.2,0.625,0.0,0.05384615384615385,0.0,0.022277917884569537,0.07762003222554399,1
0.4,0.625,0.1843,0.281,0.4505084745762712,0.022277917884569537,0.07762003222554399,1
0.8,0.625,0.0,0.38461538461538464,0.0,0.022277917884569537,0.07762003222554399,1
1.0,0.25,0.0,1.0,0.0,0.031870305592723046,0.05447424807991926,1
1.0,0.25,0.0,0.9230769230769231,0.0,0.031870305592723046,0.05447424807991926,1
0.4,0.25,0.0245,0.5384615384615384,0.327683615819209,0.031870305592723046,0.05447424807991926,1
0.2,0.25,0.0,0.26153846153846155,0.0,0.031870305592723046,0.05447424807991926,1
1.0,0.375,0.094,0.08692307692307692,0.11299435028248588,0.02261945128908689,0.031800638094502696,1
0.4,0.375,0.1,0.08461538461538462,0.08474576271186442,0.02261945128908689,0.031800638094502696,1
0.4,0.375,0.0,0.6923076923076923,0.0,0.02261945128908689,0.031800638094502696,1
0.2,0.375,0.0,0.05384615384615385,0.0,0.02261945128908689,0.031800638094502696,1
0.0,0.25,0.0355,0.11846153846153847,0.8531073446327684,0.018410596026490065,0.032166632723693404,1
1.0,0.25,0.0,0.6923076923076923,0.0,0.018410596026490065,0.032166632723693404,1
0.0,0.25,0.0355,0.11846153846153847,0.8531073446327684,0.02384105960264901,0.04122617068532891,1
1.0,0.25,0.0,0.9230769230769231,0.0,0.02384105960264901,0.04122617068532891,1
0.2,0.125,0.1,0.08461538461538462,0.08474576271186442,0.06098739279781244,0.1807976367600393,1
1.0,0.125,0.094,0.08692307692307692,0.11299435028248588,0.06098739279781244,0.1807976367600393,1
1.0,0.125,0.0,0.9230769230769231,0.0,0.01456953642384106,0.0,1
0.6,0.125,0.0,0.2876923076923077,0.0,0.01456953642384106,0.0,1
0.4,0.125,0.0,0.3384615384615385,0.0,0.01456953642384106,0.0,1
1.0,0.125,0.0,0.9230769230769231,0.0,0.021986754966887415,0.0,1
0.0,0.875,0.05,0.5384615384615384,0.21186440677966104,0.04701422045382186,0.06419084925013117,1
0.4,0.875,0.1,0.08461538461538462,0.08474576271186442,0.04701422045382186,0.06419084925013117,1
0.8,0.875,0.0,0.6923076923076923,0.0,0.04701422045382186,0.06419084925013117,1
0.2,0.875,0.0,0.2876923076923077,0.0,0.04701422045382186,0.06419084925013117,1
0.2,0.875,0.327,0.13846153846153847,0.45423728813559316,0.04701422045382186,0.06419084925013117,1
1.0,0.875,0.094,0.08692307692307692,0.11299435028248588,0.04701422045382186,0.06419084925013117,1
0.0,0.875,0.0245,0.5384615384615384,0.327683615819209,0.04701422045382186,0.06419084925013117,1
0.4,0.875,0.0,1.0,0.0,0.04701422045382186,0.06419084925013117,1
0.8,0.875,0.0,0.05384615384615385,0.0,0.04701422045382186,0.06419084925013117,1
0.6,0.875,0.1843,0.281,0.4505084745762712,0.04701422045382186,0.06419084925013117,1
0.8,0.875,0.0,0.38461538461538464,0.0,0.04701422045382186,0.06419084925013117,1
1.0,0.125,0.0,0.9230769230769231,0.0,0.037880794701986756,0.11343799065446339,1
1.0,0.125,0.1,0.08461538461538462,0.08474576271186442,0.05894274217291629,0.3053920359927844,1
0.2,0.625,0.0355,0.11846153846153847,0.8531073446327684,0.06832101471895524,0.22823229709376794,1
0.8,0.625,0.1,0.08461538461538462,0.08474576271186442,0.06832101471895524,0.22823229709376794,1
1.0,0.625,0.0,0.6923076923076923,0.0,0.06832101471895524,0.22823229709376794,1
0.6,0.625,0.0,0.05384615384615385,0.0,0.06832101471895524,0.22823229709376794,1
1.0,0.625,0.094,0.08692307692307692,0.11299435028248588,0.06832101471895524,0.22823229709376794,1
0.6,0.625,0.0,0.38461538461538464,0.0,0.06832101471895524,0.22823229709376794,1
1.0,0.25,0.0,0.9230769230769231,0.0,0.03857071467547112,0.06542561959514388,1
0.8,0.25,0.0,0.6923076923076923,0.0,0.03857071467547112,0.06542561959514388,1
0.4,0.25,0.0245,0.5384615384615384,0.327683615819209,0.03857071467547112,0.06542561959514388,1
0.0,0.25,0.009,0.46153846153846156,0.0711864406779661,0.03857071467547112,0.06542561959514388,1
1.0,0.125,0.0,0.3384615384615385,0.0,0.08580740298901975,0.11437123727093122,1
0.8,0.25,0.0,0.6923076923076923,0.0,0.05557062772464278,0.07536757505587363,1
0.6,0.25,0.0,1.0,0.0,0.05557062772464278,0.07536757505587363,1
0.8,0.25,0.0,0.9230769230769231,0.0,0.05557062772464278,0.07536757505587363,1
0.4,0.25,0.0,0.05384615384615385,0.0,0.05557062772464278,0.07536757505587363,1
0.0,0.375,0.34500000000000003,0.38461538461538464,0.8757062146892656,0.0307024635200498,0.12353923761061705,1
0.6,0.375,0.0,0.6923076923076923,0.0,0.0307024635200498,0.12353923761061705,1
1.0,0.375,0.1843,0.281,0.4505084745762712,0.0307024635200498,0.12353923761061705,1
0.2,0.375,0.0,0.5384615384615384,0.0,0.0307024635200498,0.12353923761061705,1
1.0,0.125,0.0,0.6923076923076923,0.0,0.06315122158287842,0.08521176035676299,1
0.8,0.25,0.0,0.6923076923076923,0.0,0.06517392092926848,0.21753297495363044,1
0.4,0.25,0.094,0.08692307692307692,0.11299435028248588,0.06517392092926848,0.21753297495363044,1
0.8,0.25,0.0,1.0,0.0,0.06517392092926848,0.21753297495363044,1
1.0,0.25,0.0,0.9230769230769231,0.0,0.06517392092926848,0.21753297495363044,1
0.8,0.125,0.0,0.6923076923076923,0.0,0.032913533323361055,0.04558401537950541,1
0.4,0.125,0.0,0.2876923076923077,0.0,0.032913533323361055,0.04558401537950541,1
1.0,0.125,0.0,0.6923076923076923,0.0,0.028210345425129273,0.039311998225053844,1
0.2,0.125,0.0,0.3384615384615385,0.0,0.036953642384105964,0.0,1
0.8,0.125,0.0,1.0,0.0,0.036953642384105964,0.0,1
0.8,0.25,0.0,0.05384615384615385,0.0,0.03512973368720927,0.048526717445492654,1
0.2,0.25,0.0,0.3384615384615385,0.0,0.03512973368720927,0.048526717445492654,1
0.4,0.375,0.639,0.38769230769230767,0.5152542372881356,0.022189849456935497,0.053010823261470164,1
0.2,0.375,0.327,0.13846153846153847,0.45423728813559316,0.022189849456935497,0.053010823261470164,1
0.8,0.375,0.0,0.6923076923076923,0.0,0.022189849456935497,0.053010823261470164,1
0.6,0.375,0.0,1.0,0.0,0.022189849456935497,0.053010823261470164,1
0.2,0.25,0.0,0.05384615384615385,0.0,0.028238412587187418,0.039349545434144755,1
1.0,0.25,0.0,0.6923076923076923,0.0,0.028238412587187418,0.039349545434144755,1
1.0,0.125,0.0,0.05384615384615385,0.0,0.04082131408163801,0.0690863052959226,1
1.0,0.125,0.0,0.05384615384615385,0.0,0.034286975717439334,0.061822774515283355,1
0.0,0.25,0.639,0.38769230769230767,0.5152542372881356,0.04794701986754967,0.14223528951286177,1
1.0,0.25,0.0,0.38461538461538464,0.0,0.04794701986754967,0.14223528951286177,1
0.0,0.25,0.639,0.38769230769230767,0.5152542372881356,0.04794701986754967,0.14223528951286177,1
0.4,0.375,0.639,0.38769230769230767,0.5152542372881356,0.027157923160338413,0.046717668284427596,1
0.8,0.375,0.0,0.05384615384615385,0.0,0.027157923160338413,0.046717668284427596,1
0.2,0.375,0.3,0.3384615384615385,0.16949152542372883,0.027157923160338413,0.046717668284427596,1
1.0,0.25,0.0,0.6923076923076923,0.0,0.04900662251655629,0.14525155433903608,1
0.2,0.25,0.639,0.38769230769230767,0.5152542372881356,0.04900662251655629,0.14525155433903608,1
1.0,0.125,0.0,0.6923076923076923,0.0,0.03533255346697417,0.10610216135036034,1
1.0,0.125,0.0,0.05384615384615385,0.0,0.034966887417218546,0.048310746455385106,1
1.0,0.125,0.0,0.05384615384615385,0.0,0.04755306380176517,0.06489696918726551,1
1.0,0.125,0.0,0.05384615384615385,0.0,0.03817158527407775,0.05255374148577737,1
1.0,0.125,0.0,0.2876923076923077,0.0,0.012582781456953641,0.01811000787479978,1
0.4,0.25,0.0,0.2876923076923077,0.0,0.023514875191034172,0.03300821371674401,1
0.6,0.25,0.05,0.03076923076923077,0.16949152542372883,0.023514875191034172,0.03300821371674401,1
1.0,0.25,0.0,0.6923076923076923,0.0,0.026232158726512054,0.0451877935498859,1
0.0,0.25,0.0,0.38461538461538464,0.0,0.026232158726512054,0.0451877935498859,1
0.0,0.5,0.0095,0.3076923076923077,0.06214689265536724,0.035537912230058546,0.05341335651099838,1
0.6,0.5,0.0245,0.5384615384615384,0.327683615819209,0.035537912230058546,0.05341335651099838,1
0.6,0.5,0.639,0.38769230769230767,0.5152542372881356,0.035537912230058546,0.05341335651099838,1
0.0,0.5,0.0,0.26153846153846155,0.0,0.035537912230058546,0.05341335651099838,1
0.0,0.5,0.056999999999999995,0.5384615384615384,0.3418079096045198,0.035537912230058546,0.05341335651099838,1
0.8,0.5,0.0,0.6923076923076923,0.0,0.035537912230058546,0.05341335651099838,1
0.6,0.25,0.639,0.38769230769230767,0.5152542372881356,0.016821192052980133,0.02949598910763793,1
1.0,0.25,0.0,0.9230769230769231,0.0,0.016821192052980133,0.02949598910763793,1
0.6,0.375,0.639,0.38769230769230767,0.5152542372881356,0.0533474615635453,0.11866262445208503,1
0.2,0.375,0.0,0.3616923076923077,0.0,0.0533474615635453,0.11866262445208503,1
1.0,0.375,0.0,0.9230769230769231,0.0,0.0533474615635453,0.11866262445208503,1
0.6,0.25,0.0,0.9230769230769231,0.0,0.03586461380008596,0.1226009163139178,1
0.8,0.25,0.0,0.6923076923076923,0.0,0.03586461380008596,0.1226009163139178,1
0.4,0.25,0.1843,0.281,0.4505084745762712,0.03586461380008596,0.1226009163139178,1
1.0,0.125,0.0,0.9230769230769231,0.0,0.050042644061891524,0.1227413960884645,1
0.6,0.125,0.0,0.6923076923076923,0.0,0.050042644061891524,0.1227413960884645,1
1.0,0.125,0.0,0.05384615384615385,0.0,0.013032831281019841,0.018731401543538098,1
0.8,0.5,0.0,0.05384615384615385,0.0,0.022768827496246886,0.032002218915845454,1
1.0,0.5,0.0,0.9230769230769231,0.0,0.022768827496246886,0.032002218915845454,1
0.0,0.5,0.0,0.15384615384615385,0.0,0.022768827496246886,0.032002218915845454,1
0.2,0.5,0.0,0.5384615384615384,0.0,0.022768827496246886,0.032002218915845454,1
1.0,0.25,0.0,0.05384615384615385,0.0,0.013117704326085233,0.01884849053987292,1
0.0,0.25,0.05,0.03076923076923077,0.16949152542372883,0.013117704326085233,0.01884849053987292,1
1.0,0.125,0.094,0.08692307692307692,0.11299435028248588,0.049878912800772716,0.10426229988509232,1
0.2,0.25,0.0095,0.3076923076923077,0.06214689265536724,0.0404724061810155,0.055591157350111456,1
1.0,0.25,0.34500000000000003,0.38461538461538464,0.8757062146892656,0.0404724061810155,0.055591157350111456,1
1.0,0.125,0.0,0.6923076923076923,0.0,0.03160143322713073,0.0438380835711008,1
1.0,0.125,0.0,0.6923076923076923,0.0,0.025031281180183707,0.03504909489131125,1
1.0,0.375,0.0,0.05384615384615385,0.0,0.03210985978965033,0.04451495354041149,1
0.3333333333333333,0.375,0.327,0.13846153846153847,0.45423728813559316,0.03210985978965033,0.04451495354041149,1
0.0,0.375,0.05,0.5384615384615384,0.21186440677966104,0.03210985978965033,0.04451495354041149,1
1.0,0.125,0.0,0.6923076923076923,0.0,0.03532545726939417,0.048786238235713035,1
1.0,0.125,0.1,0.08461538461538462,0.08474576271186442,0.015496688741721854,0.04809562366117296,1
0.8,0.375,0.094,0.08692307692307692,0.11299435028248588,0.04815523059812556,0.14282819083616366,1
0.0,0.375,0.639,0.38769230769230767,0.5152542372881356,0.04815523059812556,0.14282819083616366,1
0.6,0.375,0.1843,0.281,0.4505084745762712,0.04815523059812556,0.14282819083616366,1
0.8,0.375,0.0,0.38461538461538464,0.0,0.06824440765006516,0.08012997212694835,1
0.8,0.375,0.1843,0.281,0.4505084745762712,0.06824440765006516,0.08012997212694835,1
0.8,0.375,0.0,0.5384615384615384,0.0,0.06824440765006516,0.08012997212694835,1
0.8,0.375,0.0,0.6923076923076923,0.0,0.034919901089683576,0.0594689883171905,1
1.0,0.375,0.0245,0.5384615384615384,0.327683615819209,0.034919901089683576,0.0594689883171905,1
0.6,0.375,0.0,0.5384615384615384,0.0,0.034919901089683576,0.0594689883171905,1
1.0,0.125,0.1,0.08461538461538462,0.08474576271186442,0.03312053387107655,0.04585920134241584,1
1.0,0.25,0.0,0.6923076923076923,0.0,0.03599779249448119,0.1080192210982655,1
0.0,0.25,0.0,0.5184615384615385,0.0,0.03599779249448119,0.1080192210982655,1
1.0,0.125,0.0,0.6923076923076923,0.0,0.026887417218543045,0.08162878452269372,1
0.6,0.125,0.0,0.6923076923076923,0.0,0.03077473028463298,0.04273655757907096,1
0.6,0.125,0.0,1.0,0.0,0.03077473028463298,0.04273655757907096,1
1.0,0.25,0.34500000000000003,0.38461538461538464,0.8757062146892656,0.011655629139072848,0.027001505442863564,1
0.2,0.25,0.0095,0.3076923076923077,0.06214689265536724,0.011655629139072848,0.027001505442863564,1
0.4,0.25,0.0,0.26153846153846155,0.0,0.03643065022666848,0.08063469222743054,1
0.6,0.25,0.05,0.03076923076923077,0.16949152542372883,0.03643065022666848,0.08063469222743054,1
1.0,0.125,0.05,0.03076923076923077,0.16949152542372883,0.03165562913907285,0.09547927624285825,1
1.0,0.25,0.0,0.05384615384615385,0.0,0.05756574389434344,0.02951235000242603,1
0.0,0.25,0.0,0.5384615384615384,0.0,0.05756574389434344,0.02951235000242603,1
1.0,0.125,0.0,0.05384615384615385,0.0,0.08874172185430464,0.0,1
0.8,0.25,0.0,0.05384615384615385,0.0,0.05217125922980159,0.07093606902921204,1
0.4,0.25,0.0,0.6923076923076923,0.0,0.05217125922980159,0.07093606902921204,1
1.0,0.125,0.327,0.13846153846153847,0.45423728813559316,0.028211920529801322,0.08548532215231155,1
1.0,0.125,0.327,0.13846153846153847,0.45423728813559316,0.029392772671982648,0.04089253040194557,1
0.0,0.25,0.056999999999999995,0.5384615384615384,0.3418079096045198,0.02,0.045342188975406164,1
